split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.921505376344086,0.8571428571428571,0.06436251920122893,0.17572964669738864,0.11624459507622374,0.07476337803247794,0.09550398655435084
