split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5909433962264151,0.5302593659942363,0.06068403023217883,0.0241291936273177,0.05561941207940235,0.062030172863136945,0.05882479247126965
