split,class,precision,recall,f1
cross_isic2019,melanoma,0.610387045813586,0.5284664045135921,0.5664803445432054
cross_isic2019,nevus,0.844399818617607,0.8480806766428106,0.8462362450092511
cross_isic2019,basal cell carcinoma,0.6399521531100478,0.7468590041879944,0.6892849473910243
