split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.9722222222222222
cross_padufes20,FST 2,0.9159369527145359
cross_padufes20,FST 3,0.9123505976095617
cross_padufes20,FST 4,0.8421052631578947
cross_padufes20,FST 5,1.0
cross_padufes20,FST 6,
