split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.7612903225806451,0.6190476190476191,0.14224270353302604,0.21484895033282128,0.11636693296213359,0.11366975834596497,0.11501834565404928
