split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.5535610885929357,0.8098355594150641,0.6367483573855278,0.5507046377435472,0.5298495092425911,0.5535610885929357,0.5320268218444364,0.40710209258084973,0.8307088989441931,0.2394859722014894
