split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.7685185185185185
cross_padufes20,FST 2,0.7618213660245184
cross_padufes20,FST 3,0.7569721115537849
cross_padufes20,FST 4,0.6842105263157895
cross_padufes20,FST 5,0.0
cross_padufes20,FST 6,
