split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.886021505376344,0.7380952380952381,0.14792626728110592,0.21423451100870458,0.11999838608807926,0.0772893013211633,0.09864384370462129
