split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.5807759119861031,0.7818014868214362,0.6112316151531837,0.5762518910958828,0.5641730786834501,0.5807759119861031,0.5668855176046546,0.514817911557042,0.7170868347338936,0.3852430605477988
