,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.5807759119861031,0.7818014868214362,0.6112316151531837,0.5762518910958828,0.5641730786834501,0.5807759119861031,0.5668855176046546,0.514817911557042,0.7170868347338936,0.3852430605477988
padufes20,0.8019281332164768,0.8741179172007966,0.6657559065153332,0.6849532770718142,0.5983950410406673,0.8019281332164768,0.8069436919626777,0.44837556855100713,0.5510204081632653,0.19251543209876543
isic2019,0.7676450993455344,0.8483051997560844,0.7176371177766118,0.7197304414809622,0.7186739352656208,0.7676450993455344,0.7679741428216842,,,
