split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.8019281332164768,0.8741179172007966,0.6657559065153332,0.6849532770718142,0.5983950410406673,0.8019281332164768,0.8069436919626777,0.44837556855100713,0.5510204081632653,0.19251543209876543
