split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5939622641509434,0.5331412103746398,0.060821053776303646,0.051435303499900296,0.05915629153898797,0.04831503384862009,0.05373566269380403
