split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.9074074074074074
cross_padufes20,FST 2,0.8861646234676007
cross_padufes20,FST 3,0.8764940239043825
cross_padufes20,FST 4,0.7631578947368421
cross_padufes20,FST 5,0.5
cross_padufes20,FST 6,
