split,fitzpatrick_type,accuracy
cross_fitzpatrick17k,FST 1,0.6022988505747127
cross_fitzpatrick17k,FST 2,0.6120996441281139
cross_fitzpatrick17k,FST 3,0.6067073170731707
cross_fitzpatrick17k,FST 4,0.596244131455399
cross_fitzpatrick17k,FST 5,0.5784313725490197
cross_fitzpatrick17k,FST 6,0.71875
