split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.6075471698113207,0.6023054755043228,0.005241694306997946,0.04114476283689486,0.055928956765267025,0.05260361855144583,0.05426628765835643
