split,class,precision,recall,f1
cross_fitzpatrick17k,melanoma,0.5072289156626506,0.7347294938917975,0.6001425516749822
cross_fitzpatrick17k,nevus,0.6502347417840375,0.496415770609319,0.5630081300813008
cross_fitzpatrick17k,basal cell carcinoma,0.7346072186836518,0.5805369127516778,0.6485473289597001
