split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.8981481481481481
cross_padufes20,FST 2,0.861646234676007
cross_padufes20,FST 3,0.852589641434263
cross_padufes20,FST 4,0.8421052631578947
cross_padufes20,FST 5,1.0
cross_padufes20,FST 6,
