split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.7922874671340929,0.86738851008012,0.636768589951722,0.6802421832056131,0.5975805129539357,0.7922874671340929,0.8043391601025146,0.5656565656565656,0.8421052631578947,0.20689136496696636
