split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7657248109103735,0.8370469458454627,0.707385413496444,0.7077878784267879,0.7054703294457347,0.7657248109103735,0.7622775908713004,,,
