split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.5021812893843917,0.7352435218099054,0.5307294738398317,0.5086656611503624,0.4264409114291796,0.5021812893843917,0.4661528482105334,0.36152286657237154,0.7180134680134679,0.18819327731092436
