split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.5838926174496645
cross_padufes20,FST 2,0.6189917936694022
cross_padufes20,FST 3,0.6
cross_padufes20,FST 4,0.5686274509803921
cross_padufes20,FST 5,0.4444444444444444
cross_padufes20,FST 6,
