split,class,precision,recall,f1
cross_padufes20,melanoma,0.2624113475177305,0.7115384615384616,0.38341968911917096
cross_padufes20,nevus,0.7769230769230769,0.4139344262295082,0.5401069518716578
cross_padufes20,basal cell carcinoma,0.5602553870710295,0.8307692307692308,0.669208770257388
cross_padufes20,actinic keratosis,0.849624060150376,0.1547945205479452,0.26187717265353416
cross_padufes20,squamous cell carcinoma,0.2044334975369458,0.4322916666666667,0.27759197324414714
