split,class,precision,recall,f1
cross_padufes20,melanoma,0.22110552763819097,0.8461538461538461,0.350597609561753
cross_padufes20,nevus,0.8791208791208791,0.32786885245901637,0.47761194029850745
cross_padufes20,basal cell carcinoma,0.9200940070505288,0.9266272189349113,0.9233490566037735
