split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.8981481481481481
cross_padufes20,FST 2,0.8914185639229422
cross_padufes20,FST 3,0.8804780876494024
cross_padufes20,FST 4,0.7368421052631579
cross_padufes20,FST 5,0.5
cross_padufes20,FST 6,
