split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.6324528301886793,0.5734870317002881,0.05896579848839112,0.022898156707084987,0.05406492142566164,0.037076361705570604,0.04557064156561612
