split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.889247311827957,0.7142857142857143,0.17496159754224272,0.19549411162314387,0.08929221556483558,0.08040293654733792,0.08484757605608675
