split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7746208410079555,0.8334149284894318,0.7478187942055546,0.691228034505034,0.7067070633169985,0.7746208410079555,0.7607127517780486,,,
