split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.5956678700361011
cross_derm7pt,FST 2,0.5680272108843537
cross_derm7pt,FST 3,0.5576923076923077
cross_derm7pt,FST 4,0.4166666666666667
cross_derm7pt,FST 5,0.46153846153846156
cross_derm7pt,FST 6,1.0
