split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7524227795724293,0.7041390749754536,0.5623991745263981,0.5189636164853586,0.535944695075878,0.7524227795724293,0.7435413785168227,,,
