,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.601621308627678,0.7640599383240757,0.6226983882921558,0.5992454591973538,0.5979084706724574,0.601621308627678,0.5993691590934506,0.7439027498806429,0.8123249299719887,0.5734789571360154
padufes20,0.7773882559158632,0.8551686131330026,0.668518220588219,0.6603049115659456,0.5592409259148817,0.7773882559158632,0.7919598035399102,0.4054373522458629,0.5510204081632653,0.26354775828460036
isic2019,0.7493043853117529,0.8368841833654068,0.6947729980908518,0.7172970970235348,0.704780566290287,0.7493043853117529,0.7524715807672893,,,
