split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.7773882559158632,0.8551686131330026,0.668518220588219,0.6603049115659456,0.5592409259148817,0.7773882559158632,0.7919598035399102,0.4054373522458629,0.5510204081632653,0.26354775828460036
