split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.6173584905660378,0.5504322766570605,0.06692621390897724,0.049605422942381246,0.0634121729724804,0.07437820697320918,0.0688951899728448
