,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.5871453387376955,0.7758201486439319,0.5992584333678513,0.5830134155560435,0.572381416523445,0.5871453387376955,0.5747834245877267,0.5666542331302057,0.8,0.5200961387571083
padufes20,0.8290972830850132,0.9090342962966064,0.6820417639095626,0.7115707957448185,0.6436046367621925,0.8290972830850132,0.8323610205126416,0.6326711102482797,0.7894736842105263,0.2854049124100693
isic2019,0.7480503193949132,0.8366694273174113,0.6912866035073163,0.7004777670322948,0.6934714241917813,0.7480503193949132,0.7464106153289911,,,
