split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.8978494623655914,0.8095238095238095,0.08832565284178184,0.15791090629800306,0.14450926990659488,0.068059462393749,0.10628436615017195
