split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5939622641509434,0.5648414985590778,0.029120765591865605,0.05669439762202525,0.05338401611078971,0.06244625891079766,0.057915137510793684
