split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7480503193949132,0.8366694273174113,0.6912866035073163,0.7004777670322948,0.6934714241917813,0.7480503193949132,0.7464106153289911,,,
