split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.5188187608569774,0.7581832957738688,0.5794584067613316,0.5120911854455527,0.4842969169690419,0.5188187608569774,0.48738038512487997,0.6348003984791609,0.7204543019393549,0.6612227524224027
