split,class,precision,recall,f1
cross_isic2019,melanoma,0.6383156139253701,0.5235082920157292,0.5752395265827541
cross_isic2019,nevus,0.84645822522055,0.8489915419648666,0.8477229909699214
cross_isic2019,basal cell carcinoma,0.6121794871794872,0.7554676593764542,0.6763174338679442
