split,fitzpatrick_type,accuracy
cross_fitzpatrick17k,FST 1,0.5103448275862069
cross_fitzpatrick17k,FST 2,0.5320284697508897
cross_fitzpatrick17k,FST 3,0.5579268292682927
cross_fitzpatrick17k,FST 4,0.49765258215962443
cross_fitzpatrick17k,FST 5,0.4019607843137255
cross_fitzpatrick17k,FST 6,0.5
