split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5313207547169811,0.4697406340057637,0.061580120711217434,0.04366483606111685,0.05603318599624658,0.04868248165258136,0.05235783382441397
