split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7395738811658379,0.8589539131828072,0.5476196555578472,0.5102935308314456,0.5167796521828076,0.7395738811658379,0.7329871370592844,,,
