split,class,precision,recall,f1
cross_padufes20,melanoma,0.19298245614035087,0.6346153846153846,0.29596412556053814
cross_padufes20,nevus,0.8914728682170543,0.4713114754098361,0.6166219839142091
cross_padufes20,basal cell carcinoma,0.906064209274673,0.901775147928994,0.9039145907473309
