split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.5744064852345108,0.7818120985576371,0.6077789015460341,0.571122081639759,0.5653364161824017,0.5744064852345108,0.5675962160596523,0.491041366041366,0.884313725490196,0.2937237516252696
