split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5841509433962264,0.5446685878962536,0.03948235549997281,0.09699671940985628,0.1032792937609124,0.09703214771150231,0.10015572073620735
