split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.9259259259259259
cross_padufes20,FST 2,0.851138353765324
cross_padufes20,FST 3,0.8406374501992032
cross_padufes20,FST 4,0.7894736842105263
cross_padufes20,FST 5,1.0
cross_padufes20,FST 6,
