split,class,precision,recall,f1
cross_padufes20,melanoma,0.1450381679389313,0.36538461538461536,0.20765027322404372
cross_padufes20,nevus,0.7013888888888888,0.4139344262295082,0.520618556701031
cross_padufes20,basal cell carcinoma,0.9006928406466512,0.9230769230769231,0.9117475160724723
