split,class,precision,recall,f1
cross_fitzpatrick17k,melanoma,0.5093167701863354,0.5724258289703316,0.5390304026294166
cross_fitzpatrick17k,nevus,0.5372807017543859,0.4390681003584229,0.4832347140039448
cross_fitzpatrick17k,basal cell carcinoma,0.6220095693779905,0.6543624161073825,0.6377759607522485
