split,class,precision,recall,f1
cross_fitzpatrick17k,melanoma,0.5275229357798165,0.6020942408376964,0.5623471882640587
cross_fitzpatrick17k,nevus,0.7062706270627063,0.3835125448028674,0.49709639953542395
cross_fitzpatrick17k,basal cell carcinoma,0.6220779220779221,0.8036912751677853,0.7013177159590044
