split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.9118279569892473,0.8333333333333334,0.07849462365591398,0.14910394265232976,0.1207711977243842,0.04022204490716116,0.08049662131577268
