split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.8247151621384751,0.8368721295264816,0.6634769646081485,0.6350518964012029,0.5997707825258441,0.8247151621384751,0.8165965278153281,0.4579365079365079,0.7864077669902912,0.2619038336582196
