split,class,precision,recall,f1
cross_isic2019,melanoma,0.6798936776153408,0.612241408787827,0.6442965095358042
cross_isic2019,nevus,0.8382932298927208,0.8998698763825634,0.8679908374909787
cross_isic2019,basal cell carcinoma,0.694206008583691,0.6021405304792927,0.6449040617991527
cross_isic2019,actinic keratosis,0.24794952681388013,0.3166800966962127,0.2781316348195329
cross_isic2019,squamous cell carcinoma,0.23728813559322035,0.14123581336696092,0.17707509881422925
