split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.5126353790613718
cross_derm7pt,FST 2,0.5170068027210885
cross_derm7pt,FST 3,0.5192307692307693
cross_derm7pt,FST 4,0.4666666666666667
cross_derm7pt,FST 5,0.5384615384615384
cross_derm7pt,FST 6,1.0
